map_version,unit_id,tcp,source_sha256,unit_node_path,parent_unit,kind,div_type,div_paths_present,head,n_sp,n_chars_candidate,trailer_text,act_heads,text_first160,text_last160,old_id,old_id_aliases,deep_id,work_key(work_id),witness_key(edition_id),title_deep,author_deep,genre_deep,play_type_deep,year_deep,metadata_repaired,edition_id_corrected,deep_id_corrected,year_corrected,edition_correction_source,edition_record_states,edition_id_effective,deep_id_effective,year_effective,edition_effective_basis,metadata_added_from,tcp_header_date_raw,tcp_source_publication_date_raw,edition_status,match_method,match_score,candidates,identity_status,relation,inclusion_status,witness_role,witness_selection,witness_selection_status,year_effective_raw,reason
unit_map-2026-09-08.v16,A11954.28,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[28],A11954,body_div,play,scene,THE TRAGEDIE OF ROMEO and IVLIET.,834,123225,FINIS.,act:Actus Primus. | scene:Scoena Prima.,GRegory: A my word wee'l not carry coales.,"Then this of Iuliet, and her Romeo.",A11954.28,,5081.28,143,294,Romeo and Juliet,"Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,294,5081.28,1623,original DEEP row,,1623,1623.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.29,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[29],A11954,body_div,play,scene,THE LIFE OF TYMON OF ATHENS.,800,93842,FINIS.,act:Actus Primus. | scene:Scoena Prima.,GOod day Sir.,Let our Drummes ſtrike.,A11954.29,,5081.29,402,884,Timon of Athens,"Shakespeare, WilliamMiddleton, Thomas",tragedy,Adult Professional;Professional,1623,False,,,,,,884,5081.29,1623,original DEEP row,,1623,1623.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.30,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[30],A11954,body_div,play,act;scene,THE TRAGEDIE OF IVLIVS CAESAR.,788,99950,"Thy Louer, Artemidorus. || FINIS.",act:Actus Primus. | scene:Scoena Prima. | act:Actus Secundus. | act:Actus Tertius.,"HEnce: home you idle Creatures, get you home:",To part the glories of this happy day.,A11954.30,,5081.30,403,886,Julius Caesar,"Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,886,5081.30,1623,original DEEP row,,1623,1623.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.31,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[31],A11954,body_div,play,scene,THE TRAGEDIE OF MACBETH.,647,88170,FINIS.,act:Actus Primus. | scene:Scoena Prima. | scene:Scena Secunda. | scene:Scena Tertia.,WHen ſhall we three meet againe?,"Whom we inuite, to ſee vs Crown'd at Scone.",A11954.31,,5081.31,404,888,Macbeth,"Shakespeare, WilliamMiddleton, Thomas",tragedy,Adult Professional;Professional,1623,False,,,,,,888,5081.31,1623,original DEEP row,,1623,1623.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.32,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[32],A11954,body_div,play,act;scene,"THE TRAGEDIE OF HAMLET, Prince of Denmarke.",1092,146210,"Thine euermore moſt deere Lady, whilſt this Machine is to him, Hamlet. || He that thou knoweſt thine, Hamlet. || Hamlet. || FINIS.",act:Actus Primus. | scene:Scoena Prima. | scene:Scena Secunda. | scene:Scena Tertia.,WHo's there?,"Go, bid the Souldiers ſhoote.",A11954.32,,5081.32,197,453,"Hamlet, Prince of Denmark","Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,453,5081.32,1623,original DEEP row,,1623,1623.,ok,title,0.994,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.33,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[33],A11954,body_div,play,scene,THE TRAGEDIE OF KING LEAR.,984,122618,"Edgar. || Your (Wife, ſo I would ſay) affectionate Seruant. Gonerill. || FINIS.",act:Actus Primus. | scene:Scoena Prima. | scene:Scena Secunda. | scene:Scena Tertia.,"I Thought the King had more affected the Duke of Albany, then Cornwall.","Shall neuer ſee ſo much, nor liue ſo long.",A11954.33,,5081.33,265,625,King Lear,"Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,625,5081.33,1623,original DEEP row,,1623,1623.,ok,title,1.0,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.34,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[34],A11954,body_div,play,scene,"THE TRAGEDIE OF Othello, the Moore of Venice.",1176,134923,FINIS.,act:Actus Primus. | scene:Scoena Prima. | scene:Scena Secunda. | scene:Scaena Tertia.,"NEuer tell me, I take it much vnkindly","This heauie Act, with heauie heart relate.",A11954.34,,5081.34,379,839,"Othello, the Moor of Venice","Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,839,5081.34,1623,original DEEP row,,1623,1623.,ok,title,0.993,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.35,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[35],A11954,body_div,play,scene,"THE TRAGEDIE OF Anthonie, and Cleopatra.",1175,125738,FINIS.,act:Actus Primus. | scene:Scoena Prima.,"NAy, but this dotage of our Generals","High Order, in this great Solmemnity.",A11954.35,,5081.35,405,890,Antony and Cleopatra,"Shakespeare, William",tragedy,Adult Professional;Professional,1623,False,,,,,,890,5081.35,1623,original DEEP row,,1623,1623.,ok,title,0.992,,confirmed_auto,primary,proposed,,,,1623,
unit_map-2026-09-08.v16,A11954.36,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[36],A11954,body_div,play,scene;song,THE TRAGEDIE OF CYMBELINE.,854,141552,Leonatus. || Leonatus-Poſthumus. || FINIS.,act:Actus Primus. | scene:Scoena Prima. | scene:Scena Secunda. | scene:Scena Tertia.,YOu do not meet a man but Frownes.,(Ere bloodie hands were waſh'd) with ſuch a Peace.,A11954.36,,5081.36,406,892,"Cymbeline, King of Britain","Shakespeare, William",romance,Adult Professional;Professional,1623,False,,,,,,892,5081.36,1623,original DEEP row,,1623,1623.,ok,manual,1.0,,confirmed_manual,primary,proposed,,,,1623,OVERRIDE: Folio head 'THE TRAGEDIE OF CYMBELINE'
unit_map-2026-09-08.v16,A11954.37,A11954,77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,/*/*[2]/*[2]/*[37],A11954,body_div,colophon,colophon,,0,85,,,"Printed at the Charges of W. Jaggard, Ed. Blount, I. Smithweeke, and W. Aſpley, 1623.","Printed at the Charges of W. Jaggard, Ed. Blount, I. Smithweeke, and W. Aſpley, 1623.",,,,,,,,,,,,,,,,,,,,,,1623,1623.,n.a.,none,0,,confirmed_auto,primary,excluded_proposed,,,,,non-dramatic division (structure)
unit_map-2026-09-08.v16,A11959,A11959,932e9c57991e0223046641b988532b11f57f93f89ff8b9e9566b97e47de4f3e3,/*/*[2]/*,,single,,text,The Tragicall Historie of HAMLET Prince of Denmarke.,699,83160,Finis,,STand: who is that?,"Becomes the fieldes, but here doth much amisse",A11959,,347,197,449,"Hamlet, Prince of Denmark","Shakespeare, William",tragedy,Adult Professional;Professional,1603,False,,,,,,449,347,1603,original DEEP row,,1603,1603.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1603,
unit_map-2026-09-08.v16,A11966,A11966,390ea56f264991638235532302daa7a0bf6be2c1cb4a38148391d47dfd5c66ba,/*/*[2]/*[2],,single,,play,THE HISTORIE OF Henry the fourth.,777,124266,FINIS.,,"SO shaken as we are, so wan with care,",Let vs not leaue till all our owne be won.,A11966,,241,145,300,1 Henry the Fourth,"Shakespeare, William",history,Adult Professional;Professional,1598,False,,,,,,300,241,1598,original DEEP row,,1598,1598.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1598,
unit_map-2026-09-08.v16,A11974,A11974,7a82a40d17e8f3fdc17fe261c93c036d808e9c13dc027a6bbb0ac8497823e5b6,/*/*[2]/*[2],,single,,part,"The second part of Henry the fourth, continuing to his death, and coronation of Henry the fift.",879,121331,,"part:The second part of Henry the fourth, con",OPen your eares; for which of you wi'l stop,"Come, will you hence?",A11974,,293,167,378,2 Henry the Fourth,"Shakespeare, William",history,Adult Professional;Professional,1600,False,,,,,,378,293,1600,original DEEP row,,1600,1600.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1600,
unit_map-2026-09-08.v16,A11975,A11975,451dfa0a730729700e8988f51082b4d1c7f4dbc2c284c37f69f7ebf363182af5,/*/*[2]/*[2],,single,,play,The Chronicle Historie of Henry the fift: with his battel fought at Agin Court in France. Togither with Auncient Pistoll,471,63016,FINIS.,,SHall I call in Thambassadors my Liege?,"And may our vowes once made, vnbroken bee.",A11975,,288,165,371,Henry the Fifth,"Shakespeare, William",history,Adult Professional;Professional,1600,False,,,,,,371,288,1600,original DEEP row,,1600,1600.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1600,
unit_map-2026-09-08.v16,A11978,A11978,ee678800fb36c91b1864302f87e025b184ea039adff53c0bc1d5ae99cab55531,/*/*[2]/*[2],,single,,text,"M. William Shak-speare HIS Historie, of King Lear.",1038,128281,FINIS.,,I Thought the King had more affected the Duke of Albany then Cornwell.,"Shall neuer see so much, nor liue so long.",A11978,,517,265,623,King Lear,"Shakespeare, William",tragedy,Adult Professional;Professional,1608,False,,,,,,623,517,1608,original DEEP row,,1608,1608.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1608,
unit_map-2026-09-08.v16,A11981,A11981,124af5611b3ee20ee4b1dc77b15b7affd061db351a853406babf37d49d013f62,/*/*[2]/*[2],,single,,text,The Comical Hiſtory of the Merchant of Venice.,631,107543,FINIS.,,"Inſooth I know not why I am ſo ſad,","So ſore, as keeping ſafe Nerriſſas Ring.",A11981,,302,172,392,The Merchant of Venice (The Jew of Venice),"Shakespeare, William",comedy,Adult Professional;Professional,1619,False,,,,,,392,302,1619,original DEEP row,,1619,1600 [i.e. 1619],ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1619,
unit_map-2026-09-08.v16,A11983,A11983,a851958dcf4cdaf0d8aec47687835fa8d58a5d269abdf1361de91a49a2e8bd53,/*/*[2]/*[2],,single,,text,"A pleasant conceited Comedie, of Syr Iohn Falstaffe, and the merry Wiues of VVindsor.",578,55649,FINIS.,,"NEre talke to me, Ile make a star-chamber matter of it.",For Brooke this night shall lye with mistris Ford.,A11983,,328,187,425,The Merry Wives of Windsor,"Shakespeare, William",comedy,Adult Professional;Professional,1602,False,,,,,,425,328,1602,original DEEP row,,1602,1602.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1602,
unit_map-2026-09-08.v16,A11988,A11988,2c879676bf4cf938508d8fde9d7342c8dae0fc304ae3fc24c2a15288b9bfbae3,/*/*[2]/*[2],,single,,scene,THE MERRY VVIVES OF VVINSOR.,1019,110072,FINIS.,"act:Actus primus, | scene:Scena prima. | scene:Scena Secunda. | scene:Scena Tertia.","SIr Hugh, perſwade mee not: I will make a Star-Chamber matter of it, if he were twenty Sir Iohn Falſtoffe, hee ſhall not abuſe Robert Shadow Eſquire.","For he, to night, ſhall lye with Miſtris Ford.",A11988,,330,187,428,The Merry Wives of Windsor,"Shakespeare, William",comedy,Adult Professional;Professional,1630,False,,,,,,428,330,1630,original DEEP row,,1630,1630.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1630,
unit_map-2026-09-08.v16,A11989,A11989,e437bd27914a1a508ccc68f114d8fff82d784fff19c6e1c931864d084021d40c,/*/*[2]/*[2],,single,,play,A MIDSOMMER NIGHTS DREAME.,498,85835,FINIS.,,"NOw faire Hippolita, our nuptiall hower",And Robin shall restore amends.,A11989,,297,170,385,A Midsummer Night's Dream,"Shakespeare, William",comedy,Adult Professional;Professional,1600,False,,,,,,385,297,1600,original DEEP row,,1600,1600.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1600,
unit_map-2026-09-08.v16,A11991,A11991,4093871e5b95faa61f1e68e38ae47af6c33aa17271615883e9660034ad75d30d,/*/*[2]/*[2],,single,,text,Much adoe about Nothing.,977,106502,FINIS.,,"I Learne in this letter, that don Peter of Arragon comes this night to Messina.","Thinke not on him till to morrow, ile deuise thee braue punishments for him: strike vp Pipers.",A11991,,295,168,381,Much Ado About Nothing,"Shakespeare, William",comedy,Adult Professional;Professional,1600,False,,,,,,381,295,1600,original DEEP row,,1600,1600.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1600,
unit_map-2026-09-08.v16,A11992,A11992,8b16b18b582d37bf5db8bef9db501b853d2417c9c37ac962ba610c6935735be9,/*/*[2]/*[2],,single,,act,The Tragedy of Othello the Moore of Venice.,1143,126509,FINIS.,act:The Tragedy of Othello the Moore of Veni | act:Actus 2. | act:Actus. 4. | act:Actus. 5.,"TVsh, neuer tell me, I take it much vnkindly",This heauy act with heauy heart relate.,A11992,,694,379,838,"Othello, the Moor of Venice","Shakespeare, William",tragedy,Adult Professional;Professional,1622,False,,,,,,838,694,1622,original DEEP row,,1622,1622.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1622,
unit_map-2026-09-08.v16,A11994,A11994,9a19982999451c97c8d75490974c89063cfaf378a19d8de5908a155da89577b6,/*/*[2]/*[2],,single,,text,,522,108438,FINIS.,,"OVld Iohn of Gaunt time honoured Lancaster,",In weeping after this vntimely Beere.,A11994,,217,141,273,Richard the Second,"Shakespeare, William",tragedy; history,Adult Professional;Professional,1597,False,,,,,,273,217,1597,original DEEP row,,1597,1597.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1597,
unit_map-2026-09-08.v16,A12001,A12001,3743af14e37612d37b1927d96e107755e378dfc742b22fd4121fe027543af228,/*/*[2]/*[2],,single,,text,,1046,140174,FINIS.,,NOw is the winter of our discontent,"That she may long liue heare, God Saie Amen.",A12001,,225,142,281,Richard the Third,"Shakespeare, William",tragedy; history,Adult Professional;Professional,1597,False,,,,,,281,225,1597,original DEEP row,,1597,1597.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1597,
unit_map-2026-09-08.v16,A12010,A12010,95ac59760235c334f68d57c29c06080567ddce568d277b1285fbf02e73ecb164,/*/*[2]/*[2],,single,,text,The most excellent Tragedie of Romeo and Iuliet.,712,88351,FINIS.,,"GRegorie, of my word Il carrie no coales.",Than this of Iuliet and her Romeo.,A12010,,233,143,291,Romeo and Juliet,"Shakespeare, William",tragedy,Adult Professional;Professional,1597,False,,,,,,291,233,1597,original DEEP row,,1597,1597.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1597,
unit_map-2026-09-08.v16,A12016,A12016,d0dbdb4144f692f036630b877c8c28998ad7cd8a9bd685ab50678c7d53423da2,/*/*[2]/*[2],,single,,act;scene,THE Taming of the Shrew.,895,105385,FINIS.,act:Actus primus. | scene:Scoena Prima. | act:Actus Tertia. | act:Actus Quartus.,ILe pheeze you infaith.,"'Tis a wonder by your leaue, ſhe will tam'd ſo.",A12016,,184,120.5,230,The Taming of the Shrew,"Shakespeare, William",comedy,Adult Professional;Professional,1631,False,,,,,,230,184,1631,original DEEP row,,1631,1631.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1631,
unit_map-2026-09-08.v16,A12017,A12017,86ec11262b8a2424745374e56132954f9979fdf00419c4f09ce14c6ceca5dbc6,/*/*[2]/*[2],,single,,play,"The most Lamentable Romaine Tragedie of Titus Andronicus: As it was Plaide by the Right Honourable the Earle of Darbie, ",542,101531,Finis the Tragedie of Titus Andronicus.,,"NOble Patricians, Patrons of my Right,",And being dead let birds on her take pittie.,A12017,,171,117,211,Titus Andronicus,"Peele, GeorgeShakespeare, William",tragedy,Adult Professional;Professional,1594,False,,,,,,211,171,1594,original DEEP row,,1594,1594.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1594,
unit_map-2026-09-08.v16,A12021,A12021,160b38c7bcaed72a2486dc68aad8e600ba44c5f0a782f1d241ecced6e447683d,/*/*[2]/*[2],,single,,text,The history of Troylus and Cresseida.,1116,130776,FINIS.,,"CAll heere my varlet, Ile vnarme againe,",And at that time bequeath you my diseases.,A12021,,538,279,657,Troilus and Cressida,"Shakespeare, William",tragedy,Adult Professional;Professional,1609,False,,,,,,657,538,1609,original DEEP row,,1609,1609.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1609,
unit_map-2026-09-08.v16,A12023,A12023,3fc366239bdbf089075b82dc874d7c10b20f61a36ffeb21e190a381b4d891238,/*/*[2]/*[2],,single,,text,THE LONDON Prodigall.,775,79067,FINIS.,,"Brother from Venice, being thus disguisde,","And to each health, drinke downe a full carouse.",A12023,,410,222,521,The London Prodigal,Anonymous,comedy,Adult Professional;Professional,1605,False,,,,,,521,410,1605,original DEEP row,,1605,1605.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1605,
unit_map-2026-09-08.v16,A12024,A12024,49567ca2ce7136f3225ce7f79d711b0e36b2ab915a8d43c4939ec45ce74841bf,/*/*[2]/*[2],,single,,epilogue;play,The Play of Pericles Prince o • Tyre. &c.,633,93149,FINIS. || FINIS.,,"TO sing a Song that old was sung,","New ioy wayte on you, heere our play has ending.",A12024,,546,284,666,"Pericles, Prince of Tyre","Shakespeare, WilliamWilkins, George",romance,Adult Professional;Professional,1609,False,,,,,,666,546,1609,original DEEP row,,1609,1609.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1609,
unit_map-2026-09-08.v16,B12027,B12027,97e3fce1eae6d9079215cefaefa16075489b8b3b261acf6a14099c2ed14a3262,/*/*[2]/*[2],,single,,act,"THE TRAGEDIE OF PHILIP CHABOT, ADMIRALL of FRANCE.",561,100372,FINIS.,act:Actus Primus. | act:Actus Secundus. | act:Actus Tertius. | act:Actus Quartus.,"NOw Phillip Chabot, Admirall of France,",To finde their ſubject ſtill in the next heire▪,B12027,,912,550,1096,"Chabot, Admiral of France","Chapman, GeorgeShirley, James",tragedy,Adult Professional;Professional,1639,False,,,,,,1096,912,1639,original DEEP row,,1639,1639.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1639,
unit_map-2026-09-08.v16,A12030,A12030,9a56dcc5b9153ac87b3440f7d7b75d79c967a69541ba57e40146464e5ccab16e,/*/*[2]/*[2],,single,,text,"ALL'S ONE, OR, One of the foure Plaies in one, called a York-shire Tragedy: as it was plaid by the Kings Maiesties Plaie",219,29421,FINIS.,,"SIrrah Raph, my yong Mistrisse is in such a pittifull passionate humor for the long absence of her loue,","This, on a deadlier execution.",A12030,,523,272,640,A Yorkshire Tragedy,"Middleton, Thomas",tragedy,Professional;Adult Professional,1608,False,,,,,,640,523,1608,original DEEP row,,1608,1608.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1608,
unit_map-2026-09-08.v16,A12074,A12074,30378927e59f09abbd1347b730d645a7048a658b3bc72bc9771b816ddefd15d6,/*/*[2]/*[2],,single,,prologue;scene,CVPIDS Whirligig.,932,117451,Finis Act. second. || FINIS,prologue:The Prologue | scene:The Scene in London. | act:Actus secundus | scene:Scena prima.,"OVr Authors Pen, loues not to swim in blood,",That you will signe it with your hands.,A12074,,478,247,581,Cupid's Whirligig,"Sharpham, Edward",comedy,Boys Professional;Professional,1607,False,,,,,,581,478,1607,original DEEP row,,1607,1607.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1607,
unit_map-2026-09-08.v16,A12078,A12078,98d008ca8ff4833e2241241d0b0a956e7ed7c4fa471ed931c37d9714ac30f2e1,/*/*[2]/*[2],,single,,act;scene,The Fleire.,875,82459,Finis Actus Primi. || Finis Act: Secundi. || Euer at your disposure: lacke Haue-little Knight. || Yours in the moste affectionate degree of affection. Don Piso De Florence. || Finis Act. Tertii. || Yours Fleere a Florentine. || FINIS.,act:Act. 1. | act:Actus secundus. | scene:Actus Tertius scena prima. | act:Actus Quartus.,"DEere Lord, I know it well becomes not mee to counsell him that best can counsell mee: yet if it please you but to lend your eares, & heare my loue if not my co","What was not well, weele next striue to amend.",A12078,,495,255,596,The Fleer,"Sharpham, Edward",comedy,Boys Professional;Professional,1607,False,,,,,,596,495,1607,original DEEP row,,1607,1607.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1607,
unit_map-2026-09-08.v16,A12128,A12128,987b4f163c9e8904ad7c2475c20b4dc575990c9c4a11051074dfd6c2ad51d4b9,/*/*[2]/*[2],,single,,scene,THE BIRD IN A CAGE.,975,96442,Finis Actus Quarti. || FINIS.,act:Actus. I. | scene:Scaena. I. | act:Actus. II. | scene:Scaena. I.,"HE does not meane this building for a Colledge, I hope?",The day that shall conclude all memories.,A12128,,816,479,1002,The Bird in a Cage (The Beauties),"Shirley, James",comedy,Adult Professional;Professional,1633,False,,,,,,1002,816,1633,original DEEP row,,1633,1633.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1633,
unit_map-2026-09-08.v16,A12129,A12129,b96961765e29975f25bdabca172e583bf18b73d7dda6b4882ef60edeee4f9543,/*/*[2]/*[2],,single,,act;song,"CHANGES OR, Loue in a Maze.",1042,97298,Sic explicit Actus secundus. || Sic explicit Actus Tertius. || Sic explicit Actus Quartus.,"act:Actus primus, Scena primas. | act:Actus Secundus. | act:Actus Tertius. | act:Actus Quartus.","I Heard your Neece, Sir, was not well, you should incourage her to take the aire some times.",But first we must the licence of these Gentlemen.,A12129,,792,462,980,"Changes, or Love in a Maze","Shirley, James",comedy,Professional;Boys Professional,1632,False,,,,,,980,792,1632,original DEEP row,,1632,1632.,ok,tcp_1to1,1.0,,confirmed_auto,primary,proposed,,,,1632,
